3, 14, 5
32, 7, 27
13, 18, 14
25, 23, 21
9, 12, 13
15, 32, 27
23, 24, 19
29, 32, 15
30, 21, 29
0, 33, 6
1, 0, 6
30, 17, 25
17, 7, 20
2, 3, 18
4, 0, 1
3, 2, 13
14, 4, 5
3, 13, 14
11, 10, 16
18, 6, 33
11, 16, 18
12, 11, 18
18, 33, 4
18, 4, 14
13, 12, 18
21, 31, 26
25, 24, 23
21, 26, 25
23, 22, 21
13, 2, 8
9, 10, 11
13, 8, 9
9, 11, 12
15, 28, 29
29, 7, 32
30, 31, 21
21, 20, 29
29, 28, 30
30, 28, 15
15, 27, 17
17, 19, 24
25, 26, 31
17, 24, 25
30, 15, 17
25, 31, 30
20, 21, 22
22, 23, 19
17, 27, 7
22, 19, 17
7, 29, 20
20, 22, 17
3, 5, 1
1, 6, 18
18, 16, 10
18, 10, 9
3, 1, 18
18, 9, 2
1, 5, 4
4, 33, 0
